Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
2,1970,14,Chhattisgarh,Bastar,rice,437700,723.78,18.0945,8.68536,15.92316,7919962.65,3801582.072,6969567.132,25,80,6.5,1200,2,18
2,1970,14,Chhattisgarh,Bastar,maize,25400,1421.26,38.37402,17.05512,24.16142,974700.108,433200.048,613700.068,22,70,6,800,2.5,20
2,1970,14,Chhattisgarh,Bastar,chickpea,2200,363.64,6.54552,3.6364,6.54552,14400.144,8000.08,14400.144,20,60,6.5,600,1.5,16
2,1971,14,Chhattisgarh,Bastar,rice,445600,822.71,20.56775,9.87252,18.09962,9164989.4,4399194.912,8065190.672,25,80,6.5,1200,2,18
2,1971,14,Chhattisgarh,Bastar,maize,26800,1309.7,35.3619,15.7164,22.2649,947698.92,421199.52,596699.32,22,70,6,800,2.5,20
2,1971,14,Chhattisgarh,Bastar,chickpea,2300,434.78,7.82604,4.3478,7.82604,17999.892,9999.94,17999.892,20,60,6.5,600,1.5,16
2,1972,14,Chhattisgarh,Bastar,rice,443100,645,16.125,7.74,14.19,7144987.5,3429594,6287589,25,80,6.5,1200,2,18
2,1972,14,Chhattisgarh,Bastar,maize,26800,1384.33,37.37691,16.61196,23.53361,1001701.188,445200.528,630700.748,22,70,6,800,2.5,20
2,1972,14,Chhattisgarh,Bastar,chickpea,2000,350,6.3,3.5,6.3,12600,7000,12600,20,60,6.5,600,1.5,16
2,1973,14,Chhattisgarh,Bastar,rice,450500,808.66,20.2165,9.70392,17.79052,9107533.25,4371615.96,8014629.26,25,80,6.5,1200,2,18
2,1973,14,Chhattisgarh,Bastar,maize,27400,1437.96,38.82492,17.25552,24.44532,1063802.808,472801.248,669801.768,22,70,6,800,2.5,20
2,1973,14,Chhattisgarh,Bastar,chickpea,2100,428.57,7.71426,4.2857,7.71426,16199.946,8999.97,16199.946,20,60,6.5,600,1.5,16
2,1974,14,Chhattisgarh,Bastar,rice,451600,670.73,16.76825,8.04876,14.75606,7572541.7,3634820.016,6663836.696,25,80,6.5,1200,2,18
2,1974,14,Chhattisgarh,Bastar,maize,28200,1226.95,33.12765,14.7234,20.85815,934199.73,415199.88,588199.83,22,70,6,800,2.5,20
2,1974,14,Chhattisgarh,Bastar,chickpea,1600,312.5,5.625,3.125,5.625,9000,5000,9000,20,60,6.5,600,1.5,16
2,1975,14,Chhattisgarh,Bastar,rice,458300,890.03,22.25075,10.68036,19.58066,10197518.73,4894808.988,8973816.478,25,80,6.5,1200,2,18
2,1975,14,Chhattisgarh,Bastar,maize,29400,1183.67,31.95909,14.20404,20.12239,939597.246,417598.776,591598.266,22,70,6,800,2.5,20
2,1975,14,Chhattisgarh,Bastar,chickpea,2100,380.95,6.8571,3.8095,6.8571,14399.91,7999.95,14399.91,20,60,6.5,600,1.5,16
2,1976,14,Chhattisgarh,Bastar,rice,459600,644.26,16.1065,7.73112,14.17372,7402547.4,3553222.752,6514241.712,25,80,6.5,1200,2,18
2,1976,14,Chhattisgarh,Bastar,maize,28700,1135.89,30.66903,13.63068,19.31013,880201.161,391200.516,554200.731,22,70,6,800,2.5,20
2,1976,14,Chhattisgarh,Bastar,chickpea,1400,285.71,5.14278,2.8571,5.14278,7199.892,3999.94,7199.892,20,60,6.5,600,1.5,16
2,1977,14,Chhattisgarh,Bastar,rice,473400,909.17,22.72925,10.91004,20.00174,10760026.95,5164812.936,9468823.716,25,80,6.5,1200,2,18
2,1977,14,Chhattisgarh,Bastar,maize,29300,996.59,26.90793,11.95908,16.94203,788402.349,350401.044,496401.479,22,70,6,800,2.5,20
2,1977,14,Chhattisgarh,Bastar,chickpea,2000,350,6.3,3.5,6.3,12600,7000,12600,20,60,6.5,600,1.5,16
2,1978,14,Chhattisgarh,Bastar,rice,490400,820.15,20.50375,9.8418,18.0433,10055039,4826418.72,8848434.32,25,80,6.5,1200,2,18
2,1978,14,Chhattisgarh,Bastar,maize,27600,1094.2,29.5434,13.1304,18.6014,815397.84,362399.04,513398.64,22,70,6,800,2.5,20
2,1978,14,Chhattisgarh,Bastar,chickpea,1700,352.94,6.35292,3.5294,6.35292,10799.964,5999.98,10799.964,20,60,6.5,600,1.5,16
2,1979,14,Chhattisgarh,Bastar,rice,497500,621.51,15.53775,7.45812,13.67322,7730030.625,3710414.7,6802426.95,25,80,6.5,1200,2,18
2,1979,14,Chhattisgarh,Bastar,maize,27000,1459.26,39.40002,17.51112,24.80742,1063800.54,472800.24,669800.34,22,70,6,800,2.5,20
2,1979,14,Chhattisgarh,Bastar,chickpea,2100,285.71,5.14278,2.8571,5.14278,10799.838,5999.91,10799.838,20,60,6.5,600,1.5,16
2,1980,14,Chhattisgarh,Bastar,rice,519400,754.33,18.85825,9.05196,16.59526,9794975.05,4701588.024,8619578.044,25,80,6.5,1200,2,18
2,1980,14,Chhattisgarh,Bastar,maize,28000,1082.14,29.21778,12.98568,18.39638,818097.84,363599.04,515098.64,22,70,6,800,2.5,20
2,1980,14,Chhattisgarh,Bastar,chickpea,1800,333.33,5.99994,3.3333,5.99994,10799.892,5999.94,10799.892,20,60,6.5,600,1.5,16
2,1981,14,Chhattisgarh,Bastar,rice,523500,743.65,18.59125,8.9238,16.3603,9732519.375,4671609.3,8564617.05,25,80,6.5,1200,2,18
2,1981,14,Chhattisgarh,Bastar,maize,27000,1088.89,29.40003,13.06668,18.51113,793800.81,352800.36,499800.51,22,70,6,800,2.5,20
2,1981,14,Chhattisgarh,Bastar,chickpea,2000,400,7.2,4,7.2,14400,8000,14400,20,60,6.5,600,1.5,16
2,1982,14,Chhattisgarh,Bastar,rice,527700,705.7,17.6425,8.4684,15.5254,9309947.25,4468774.68,8192753.58,25,80,6.5,1200,2,18
2,1982,14,Chhattisgarh,Bastar,maize,28000,1310.71,35.38917,15.72852,22.28207,990896.76,440398.56,623897.96,22,70,6,800,2.5,20
2,1982,14,Chhattisgarh,Bastar,chickpea,2300,434.78,7.82604,4.3478,7.82604,17999.892,9999.94,17999.892,20,60,6.5,600,1.5,16
2,1983,14,Chhattisgarh,Bastar,rice,538000,758.36,18.959,9.10032,16.68392,10199942,4895972.16,8975948.96,25,80,6.5,1200,2,18
2,1983,14,Chhattisgarh,Bastar,maize,29000,1344.83,36.31041,16.13796,22.86211,1053001.89,468000.84,663001.19,22,70,6,800,2.5,20
2,1983,14,Chhattisgarh,Bastar,chickpea,2200,409.09,7.36362,4.0909,7.36362,16199.964,8999.98,16199.964,20,60,6.5,600,1.5,16
2,1984,14,Chhattisgarh,Bastar,rice,533400,741.66,18.5415,8.89992,16.31652,9890036.1,4747217.328,8703231.768,25,80,6.5,1200,2,18
2,1984,14,Chhattisgarh,Bastar,maize,28800,1486.11,40.12497,17.83332,25.26387,1155599.136,513599.616,727599.456,22,70,6,800,2.5,20
2,1984,14,Chhattisgarh,Bastar,chickpea,2400,416.67,7.50006,4.1667,7.50006,18000.144,10000.08,18000.144,20,60,6.5,600,1.5,16
2,1985,14,Chhattisgarh,Bastar,rice,555400,1502.16,37.554,18.02592,33.04752,20857491.6,10011595.97,18354592.61,25,80,6.5,1200,2,18
2,1985,14,Chhattisgarh,Bastar,maize,28700,1128.92,30.48084,13.54704,19.19164,874800.108,388800.048,550800.068,22,70,6,800,2.5,20
2,1985,14,Chhattisgarh,Bastar,chickpea,2300,434.78,7.82604,4.3478,7.82604,17999.892,9999.94,17999.892,20,60,6.5,600,1.5,16
2,1986,14,Chhattisgarh,Bastar,rice,556000,724.82,18.1205,8.69784,15.94604,10074998,4835999.04,8865998.24,25,80,6.5,1200,2,18
2,1986,14,Chhattisgarh,Bastar,maize,28000,1214.29,32.78583,14.57148,20.64293,918003.24,408001.44,578002.04,22,70,6,800,2.5,20
2,1986,14,Chhattisgarh,Bastar,chickpea,3000,333.33,5.99994,3.3333,5.99994,17999.82,9999.9,17999.82,20,60,6.5,600,1.5,16
2,1987,14,Chhattisgarh,Bastar,rice,555000,688.29,17.20725,8.25948,15.14238,9550023.75,4584011.4,8404020.9,25,80,6.5,1200,2,18
2,1987,14,Chhattisgarh,Bastar,maize,28000,1214.29,32.78583,14.57148,20.64293,918003.24,408001.44,578002.04,22,70,6,800,2.5,20
2,1987,14,Chhattisgarh,Bastar,chickpea,3000,333.33,5.99994,3.3333,5.99994,17999.82,9999.9,17999.82,20,60,6.5,600,1.5,16
2,1988,14,Chhattisgarh,Bastar,rice,572800,965.78,24.1445,11.58936,21.24716,13829969.6,6638385.408,12170373.25,25,80,6.5,1200,2,18
2,1988,14,Chhattisgarh,Bastar,maize,28600,1430.07,38.61189,17.16084,24.31119,1104300.054,490800.024,695300.034,22,70,6,800,2.5,20
2,1988,14,Chhattisgarh,Bastar,chickpea,2700,407.41,7.33338,4.0741,7.33338,19800.126,11000.07,19800.126,20,60,6.5,600,1.5,16
2,1989,14,Chhattisgarh,Bastar,rice,571700,952.77,23.81925,11.43324,20.96094,13617465.23,6536383.308,11983369.4,25,80,6.5,1200,2,18
2,1989,14,Chhattisgarh,Bastar,maize,28400,1926.06,52.00362,23.11272,32.74302,1476902.808,656401.248,929901.768,22,70,6,800,2.5,20
2,1989,14,Chhattisgarh,Bastar,chickpea,2400,416.67,7.50006,4.1667,7.50006,18000.144,10000.08,18000.144,20,60,6.5,600,1.5,16
2,1990,14,Chhattisgarh,Bastar,rice,579000,970.47,24.26175,11.64564,21.35034,14047553.25,6742825.56,12361846.86,25,80,6.5,1200,2,18
2,1990,14,Chhattisgarh,Bastar,maize,27500,1476.36,39.86172,17.71632,25.09812,1096197.3,487198.8,690198.3,22,70,6,800,2.5,20
2,1990,14,Chhattisgarh,Bastar,chickpea,1900,473.68,8.52624,4.7368,8.52624,16199.856,8999.92,16199.856,20,60,6.5,600,1.5,16
2,1991,14,Chhattisgarh,Bastar,rice,582300,1072.13,26.80325,12.86556,23.58686,15607532.48,7491615.588,13734628.58,25,80,6.5,1200,2,18
2,1991,14,Chhattisgarh,Bastar,maize,27500,1483.64,40.05828,17.80368,25.22188,1101602.7,489601.2,693601.7,22,70,6,800,2.5,20
2,1991,14,Chhattisgarh,Bastar,chickpea,1700,588.24,10.58832,5.8824,10.58832,18000.144,10000.08,18000.144,20,60,6.5,600,1.5,16
2,1992,14,Chhattisgarh,Bastar,rice,584400,912.56,22.814,10.95072,20.07632,13332501.6,6399600.768,11732601.41,25,80,6.5,1200,2,18
2,1992,14,Chhattisgarh,Bastar,maize,27500,1683.64,45.45828,20.20368,28.62188,1250102.7,555601.2,787101.7,22,70,6,800,2.5,20
2,1992,14,Chhattisgarh,Bastar,chickpea,1700,470.59,8.47062,4.7059,8.47062,14400.054,8000.03,14400.054,20,60,6.5,600,1.5,16
2,1993,14,Chhattisgarh,Bastar,rice,605300,997.36,24.934,11.96832,21.94192,15092550.2,7244424.096,13281444.18,25,80,6.5,1200,2,18
2,1993,14,Chhattisgarh,Bastar,maize,27200,1613.97,43.57719,19.36764,27.43749,1185299.568,526799.808,746299.728,22,70,6,800,2.5,20
2,1993,14,Chhattisgarh,Bastar,chickpea,2000,550,9.9,5.5,9.9,19800,11000,19800,20,60,6.5,600,1.5,16
2,1994,14,Chhattisgarh,Bastar,rice,609900,990.33,24.75825,11.88396,21.78726,15100056.68,7248027.204,13288049.87,25,80,6.5,1200,2,18
2,1994,14,Chhattisgarh,Bastar,maize,25500,1262.75,34.09425,15.153,21.46675,869403.375,386401.5,547402.125,22,70,6,800,2.5,20
2,1994,14,Chhattisgarh,Bastar,chickpea,1900,631.58,11.36844,6.3158,11.36844,21600.036,12000.02,21600.036,20,60,6.5,600,1.5,16
2,1995,14,Chhattisgarh,Bastar,rice,619000,951.7,23.7925,11.4204,20.9374,14727557.5,7069227.6,12960250.6,25,80,6.5,1200,2,18
2,1995,14,Chhattisgarh,Bastar,maize,24700,1684.21,45.47367,20.21052,28.63157,1123199.649,499199.844,707199.779,22,70,6,800,2.5,20
2,1995,14,Chhattisgarh,Bastar,chickpea,2000,550,9.9,5.5,9.9,19800,11000,19800,20,60,6.5,600,1.5,16
2,1996,14,Chhattisgarh,Bastar,rice,644100,1040.99,26.02475,12.49188,22.90178,16762541.48,8046019.908,14751036.5,25,80,6.5,1200,2,18
2,1996,14,Chhattisgarh,Bastar,maize,24400,1586.07,42.82389,19.03284,26.96319,1044902.916,464401.296,657901.836,22,70,6,800,2.5,20
2,1996,14,Chhattisgarh,Bastar,chickpea,2000,600,10.8,6,10.8,21600,12000,21600,20,60,6.5,600,1.5,16
2,1997,14,Chhattisgarh,Bastar,rice,622800,730.57,18.26425,8.76684,16.07254,11374974.9,5459987.952,10009977.91,25,80,6.5,1200,2,18
2,1997,14,Chhattisgarh,Bastar,maize,24500,1391.84,37.57968,16.70208,23.66128,920702.16,409200.96,579701.36,22,70,6,800,2.5,20
2,1997,14,Chhattisgarh,Bastar,chickpea,1400,642.86,11.57148,6.4286,11.57148,16200.072,9000.04,16200.072,20,60,6.5,600,1.5,16
2,1998,14,Chhattisgarh,Bastar,rice,627100,908.63,22.71575,10.90356,19.98986,14245046.83,6837622.476,12535641.21,25,80,6.5,1200,2,18
2,1998,14,Chhattisgarh,Bastar,maize,37100,1531,41.337,18.372,26.027,1533602.7,681601.2,965601.7,22,70,6,800,2.5,20
2,1998,14,Chhattisgarh,Bastar,chickpea,3100,548.39,9.87102,5.4839,9.87102,30600.162,17000.09,30600.162,20,60,6.5,600,1.5,16
2,1999,14,Chhattisgarh,Bastar,rice,628470,1075.95,26.89875,12.9114,23.6709,16905057.41,8114427.558,14876450.52,25,80,6.5,1200,2,18
2,1999,14,Chhattisgarh,Bastar,maize,25000,1864,50.328,22.368,31.688,1258200,559200,792200,22,70,6,800,2.5,20
2,1999,14,Chhattisgarh,Bastar,chickpea,1540,590.91,10.63638,5.9091,10.63638,16380.0252,9100.014,16380.0252,20,60,6.5,600,1.5,16
2,2000,14,Chhattisgarh,Bastar,rice,628030,834.2,20.855,10.0104,18.3524,13097565.65,6286831.512,11525857.77,25,80,6.5,1200,2,18
2,2000,14,Chhattisgarh,Bastar,maize,24710,1552,41.904,18.624,26.384,1035447.84,460199.04,651948.64,22,70,6,800,2.5,20
2,2000,14,Chhattisgarh,Bastar,chickpea,1280,554.69,9.98442,5.5469,9.98442,12780.0576,7100.032,12780.0576,20,60,6.5,600,1.5,16
2,2000,14,Chhattisgarh,Bastar,cotton,60,166.67,4.50009,2.00004,4.50009,270.0054,120.0024,270.0054,28,65,6,700,3,22
2,2001,14,Chhattisgarh,Bastar,rice,633990,1454.52,36.363,17.45424,31.99944,23053778.37,11065813.62,20287324.97,25,80,6.5,1200,2,18
2,2001,14,Chhattisgarh,Bastar,maize,25060,944.93,25.51311,11.33916,16.06381,639358.5366,284159.3496,402559.0786,22,70,6,800,2.5,20
2,2001,14,Chhattisgarh,Bastar,chickpea,1420,788.73,14.19714,7.8873,14.19714,20159.9388,11199.966,20159.9388,20,60,6.5,600,1.5,16
2,2001,14,Chhattisgarh,Bastar,cotton,90,222.22,5.99994,2.66664,5.99994,539.9946,239.9976,539.9946,28,65,6,700,3,22
2,2002,14,Chhattisgarh,Bastar,rice,623900,531.14,13.2785,6.37368,11.68508,8284456.15,3976538.952,7290321.412,25,80,6.5,1200,2,18
2,2002,14,Chhattisgarh,Bastar,maize,25260,1424.78,38.46906,17.09736,24.22126,971728.4556,431879.3136,611829.0276,22,70,6,800,2.5,20
2,2002,14,Chhattisgarh,Bastar,chickpea,1100,654.55,11.7819,6.5455,11.7819,12960.09,7200.05,12960.09,20,60,6.5,600,1.5,16
2,2002,14,Chhattisgarh,Bastar,cotton,70,142.86,3.85722,1.71432,3.85722,270.0054,120.0024,270.0054,28,65,6,700,3,22
2,2003,14,Chhattisgarh,Bastar,rice,632580,1648.41,41.21025,19.78092,36.26502,26068779.95,12513014.37,22940526.35,25,80,6.5,1200,2,18
2,2003,14,Chhattisgarh,Bastar,maize,29480,1559.7,42.1119,18.7164,26.5149,1241458.812,551759.472,781659.252,22,70,6,800,2.5,20
2,2003,14,Chhattisgarh,Bastar,chickpea,1460,917.81,16.52058,9.1781,16.52058,24120.0468,13400.026,24120.0468,20,60,6.5,600,1.5,16
2,2004,14,Chhattisgarh,Bastar,rice,635470,1241.05,31.02625,14.8926,27.3031,19716251.09,9463800.522,17350300.96,25,80,6.5,1200,2,18
2,2004,14,Chhattisgarh,Bastar,maize,30190,1647.57,44.48439,19.77084,28.00869,1342983.734,596881.6596,845582.3511,22,70,6,800,2.5,20
2,2004,14,Chhattisgarh,Bastar,chickpea,1390,683.45,12.3021,6.8345,12.3021,17099.919,9499.955,17099.919,20,60,6.5,600,1.5,16
2,2005,14,Chhattisgarh,Bastar,rice,635470,1241.05,31.02625,14.8926,27.3031,19716251.09,9463800.522,17350300.96,25,80,6.5,1200,2,18
2,2005,14,Chhattisgarh,Bastar,maize,30190,1647.57,44.48439,19.77084,28.00869,1342983.734,596881.6596,845582.3511,22,70,6,800,2.5,20
2,2005,14,Chhattisgarh,Bastar,chickpea,1390,683.45,12.3021,6.8345,12.3021,17099.919,9499.955,17099.919,20,60,6.5,600,1.5,16
2,2006,14,Chhattisgarh,Bastar,rice,546540,1530.61,38.26525,18.36732,33.67342,20913489.73,10038475.07,18403870.97,25,80,6.5,1200,2,18
2,2006,14,Chhattisgarh,Bastar,maize,31150,1322.31,35.70237,15.86772,22.47927,1112128.825,494279.478,700229.2605,22,70,6,800,2.5,20
2,2006,14,Chhattisgarh,Bastar,chickpea,1470,727.89,13.10202,7.2789,13.10202,19259.9694,10699.983,19259.9694,20,60,6.5,600,1.5,16
2,2007,14,Chhattisgarh,Bastar,rice,626070,1481.83,37.04575,17.78196,32.60026,23193232.7,11132751.7,20410044.78,25,80,6.5,1200,2,18
2,2007,14,Chhattisgarh,Bastar,maize,32660,1818.43,49.09761,21.82116,30.91331,1603527.943,712679.0856,1009628.705,22,70,6,800,2.5,20
2,2007,14,Chhattisgarh,Bastar,chickpea,1530,928.1,16.7058,9.281,16.7058,25559.874,14199.93,25559.874,20,60,6.5,600,1.5,16
2,2008,14,Chhattisgarh,Bastar,rice,627780,1161.76,29.044,13.94112,25.55872,18233242.32,8751956.314,16045253.24,25,80,6.5,1200,2,18
2,2008,14,Chhattisgarh,Bastar,maize,33410,1612.39,43.53453,19.34868,27.41063,1454488.647,646439.3988,915789.1483,22,70,6,800,2.5,20
2,2008,14,Chhattisgarh,Bastar,chickpea,1460,739.73,13.31514,7.3973,13.31514,19440.1044,10800.058,19440.1044,20,60,6.5,600,1.5,16
2,2009,14,Chhattisgarh,Bastar,rice,626660,1089.04,27.226,13.06848,23.95888,17061445.16,8189493.677,15014071.74,25,80,6.5,1200,2,18
2,2009,14,Chhattisgarh,Bastar,maize,34770,1764.74,47.64798,21.17688,30.00058,1656720.265,736320.1176,1043120.167,22,70,6,800,2.5,20
2,2009,14,Chhattisgarh,Bastar,chickpea,1510,1079.47,19.43046,10.7947,19.43046,29339.9946,16299.997,29339.9946,20,60,6.5,600,1.5,16
2,2010,14,Chhattisgarh,Bastar,rice,621890,1905.45,47.63625,22.8654,41.9199,29624507.51,14219763.61,26069566.61,25,80,6.5,1200,2,18
2,2010,14,Chhattisgarh,Bastar,maize,35700,2025.21,54.68067,24.30252,34.42857,1952099.919,867599.964,1229099.949,22,70,6,800,2.5,20
2,2010,14,Chhattisgarh,Bastar,chickpea,1500,1133.33,20.39994,11.3333,20.39994,30599.91,16999.95,30599.91,20,60,6.5,600,1.5,16
2,2011,14,Chhattisgarh,Bastar,rice,627730,1231.23,30.78075,14.77476,27.08706,19322000.2,9274560.095,17003360.17,25,80,6.5,1200,2,18
2,2011,14,Chhattisgarh,Bastar,maize,40160,2063,55.701,24.756,35.071,2236952.16,994200.96,1408451.36,22,70,6,800,2.5,20
2,2011,14,Chhattisgarh,Bastar,chickpea,1570,936.31,16.85358,9.3631,16.85358,26460.1206,14700.067,26460.1206,20,60,6.5,600,1.5,16
2,2012,14,Chhattisgarh,Bastar,rice,637800,2103.06,52.5765,25.23672,46.26732,33533291.7,16095980.02,29509296.7,25,80,6.5,1200,2,18
2,2012,14,Chhattisgarh,Bastar,maize,41040,2053.36,55.44072,24.64032,34.90712,2275287.149,1011238.733,1432588.205,22,70,6,800,2.5,20
2,2012,14,Chhattisgarh,Bastar,chickpea,1570,1305.73,23.50314,13.0573,23.50314,36899.9298,20499.961,36899.9298,20,60,6.5,600,1.5,16
2,2013,14,Chhattisgarh,Bastar,rice,642790,1969.4,49.235,23.6328,43.3268,31647765.65,15190927.51,27850033.77,25,80,6.5,1200,2,18
2,2013,14,Chhattisgarh,Bastar,maize,42380,2347.33,63.37791,28.16796,39.90461,2685955.826,1193758.145,1691157.372,22,70,6,800,2.5,20
2,2013,14,Chhattisgarh,Bastar,chickpea,1710,812.87,14.63166,8.1287,14.63166,25020.1386,13900.077,25020.1386,20,60,6.5,600,1.5,16
2,2014,14,Chhattisgarh,Bastar,rice,646700,2129.33,53.23325,25.55196,46.84526,34425942.78,16524452.53,30294829.64,25,80,6.5,1200,2,18
2,2014,14,Chhattisgarh,Bastar,maize,43100,2016.94,54.45738,24.20328,34.28798,2347113.078,1043161.368,1477811.938,22,70,6,800,2.5,20
2,2014,14,Chhattisgarh,Bastar,chickpea,1650,1278.79,23.01822,12.7879,23.01822,37980.063,21100.035,37980.063,20,60,6.5,600,1.5,16
2,2015,14,Chhattisgarh,Bastar,rice,644560,1030.87,25.77175,12.37044,22.67914,16611439.18,7973490.806,14618066.48,25,80,6.5,1200,2,18
2,2015,14,Chhattisgarh,Bastar,maize,41360,2151.35,58.08645,25.8162,36.57295,2402455.572,1067758.032,1512657.212,22,70,6,800,2.5,20
2,2015,14,Chhattisgarh,Bastar,chickpea,1510,880.79,15.85422,8.8079,15.85422,23939.8722,13299.929,23939.8722,20,60,6.5,600,1.5,16
2,2016,14,Chhattisgarh,Bastar,rice,656260,1973.24,49.331,23.67888,43.41128,32373962.06,15539501.79,28489086.61,25,80,6.5,1200,2,18
2,2016,14,Chhattisgarh,Bastar,maize,41500,2979.5,80.4465,35.754,50.6515,3338529.75,1483791,2102037.25,22,70,6,800,2.5,20
2,2016,14,Chhattisgarh,Bastar,chickpea,760,1203.7,21.6666,12.037,21.6666,16466.616,9148.12,16466.616,20,60,6.5,600,1.5,16
2,2017,14,Chhattisgarh,Bastar,rice,660360,1214.23,30.35575,14.57076,26.71306,20045723.07,9621947.074,17640236.3,25,80,6.5,1200,2,18
2,2017,14,Chhattisgarh,Bastar,maize,41940,2866.36,77.39172,34.39632,48.72812,3245808.737,1442581.661,2043657.353,22,70,6,800,2.5,20
2,2017,14,Chhattisgarh,Bastar,chickpea,1390,925.85,16.6653,9.2585,16.6653,23164.767,12869.315,23164.767,20,60,6.5,600,1.5,16
3,1966,14,Chhattisgarh,Raipur,rice,717000,654.11,16.35275,7.84932,14.39042,11724921.75,5627962.44,10317931.14,25,80,6.5,1200,2,18
3,1966,14,Chhattisgarh,Raipur,maize,1000,1000,27,12,17,27000,12000,17000,22,70,6,800,2.5,20
3,1966,14,Chhattisgarh,Raipur,chickpea,4000,250,4.5,2.5,4.5,18000,10000,18000,20,60,6.5,600,1.5,16
3,1967,14,Chhattisgarh,Raipur,rice,726000,860.88,21.522,10.33056,18.93936,15624972,7499986.56,13749975.36,25,80,6.5,1200,2,18
3,1967,14,Chhattisgarh,Raipur,maize,1000,1000,27,12,17,27000,12000,17000,22,70,6,800,2.5,20
3,1967,14,Chhattisgarh,Raipur,chickpea,5000,400,7.2,4,7.2,36000,20000,36000,20,60,6.5,600,1.5,16
3,1968,14,Chhattisgarh,Raipur,rice,731500,861.24,21.531,10.33488,18.94728,15749926.5,7559964.72,13859935.32,25,80,6.5,1200,2,18
3,1968,14,Chhattisgarh,Raipur,maize,1000,1000,27,12,17,27000,12000,17000,22,70,6,800,2.5,20
3,1968,14,Chhattisgarh,Raipur,chickpea,5500,363.64,6.54552,3.6364,6.54552,36000.36,20000.2,36000.36,20,60,6.5,600,1.5,16
3,1969,14,Chhattisgarh,Raipur,rice,735200,912.95,22.82375,10.9554,20.0849,16780021,8054410.08,14766418.48,25,80,6.5,1200,2,18
3,1969,14,Chhattisgarh,Raipur,maize,1000,700,18.9,8.4,11.9,18900,8400,11900,22,70,6,800,2.5,20
3,1969,14,Chhattisgarh,Raipur,chickpea,4300,418.6,7.5348,4.186,7.5348,32399.64,17999.8,32399.64,20,60,6.5,600,1.5,16
3,1970,14,Chhattisgarh,Raipur,rice,743000,1209.29,30.23225,14.51148,26.60438,22462561.75,10782029.64,19767054.34,25,80,6.5,1200,2,18
3,1970,14,Chhattisgarh,Raipur,maize,1000,1400,37.8,16.8,23.8,37800,16800,23800,22,70,6,800,2.5,20
3,1970,14,Chhattisgarh,Raipur,chickpea,5400,462.96,8.33328,4.6296,8.33328,44999.712,24999.84,44999.712,20,60,6.5,600,1.5,16
3,1971,14,Chhattisgarh,Raipur,rice,753200,929.1,23.2275,11.1492,20.4402,17494953,8397577.44,15395558.64,25,80,6.5,1200,2,18
3,1971,14,Chhattisgarh,Raipur,maize,900,1222.22,32.99994,14.66664,20.77774,29699.946,13199.976,18699.966,22,70,6,800,2.5,20
3,1971,14,Chhattisgarh,Raipur,chickpea,5200,538.46,9.69228,5.3846,9.69228,50399.856,27999.92,50399.856,20,60,6.5,600,1.5,16
3,1972,14,Chhattisgarh,Raipur,rice,762100,902.64,22.566,10.83168,19.85808,17197548.6,8254823.328,15133842.77,25,80,6.5,1200,2,18
3,1972,14,Chhattisgarh,Raipur,maize,900,1222.22,32.99994,14.66664,20.77774,29699.946,13199.976,18699.966,22,70,6,800,2.5,20
3,1972,14,Chhattisgarh,Raipur,chickpea,4300,534.88,9.62784,5.3488,9.62784,41399.712,22999.84,41399.712,20,60,6.5,600,1.5,16
3,1973,14,Chhattisgarh,Raipur,rice,771800,867.45,21.68625,10.4094,19.0839,16737447.75,8033974.92,14728954.02,25,80,6.5,1200,2,18
3,1973,14,Chhattisgarh,Raipur,maize,900,1111.11,29.99997,13.33332,18.88887,26999.973,11999.988,16999.983,22,70,6,800,2.5,20
3,1973,14,Chhattisgarh,Raipur,chickpea,4100,487.8,8.7804,4.878,8.7804,35999.64,19999.8,35999.64,20,60,6.5,600,1.5,16
3,1974,14,Chhattisgarh,Raipur,rice,770100,539.67,13.49175,6.47604,11.87274,10389996.67,4987198.404,9143197.074,25,80,6.5,1200,2,18
3,1974,14,Chhattisgarh,Raipur,maize,900,888.89,24.00003,10.66668,15.11113,21600.027,9600.012,13600.017,22,70,6,800,2.5,20
3,1974,14,Chhattisgarh,Raipur,chickpea,3100,451.61,8.12898,4.5161,8.12898,25199.838,13999.91,25199.838,20,60,6.5,600,1.5,16
3,1975,14,Chhattisgarh,Raipur,rice,774700,884.47,22.11175,10.61364,19.45834,17129972.73,8222386.908,15074376,25,80,6.5,1200,2,18
3,1975,14,Chhattisgarh,Raipur,maize,1100,1000,27,12,17,29700,13200,18700,22,70,6,800,2.5,20
3,1975,14,Chhattisgarh,Raipur,chickpea,4100,487.8,8.7804,4.878,8.7804,35999.64,19999.8,35999.64,20,60,6.5,600,1.5,16
3,1976,14,Chhattisgarh,Raipur,rice,775200,746.39,18.65975,8.95668,16.42058,14465038.2,6943218.336,12729233.62,25,80,6.5,1200,2,18
3,1976,14,Chhattisgarh,Raipur,maize,1000,900,24.3,10.8,15.3,24300,10800,15300,22,70,6,800,2.5,20
